batch	timestamp/colllection_interval	acc_x 	acc_y	acc_z	rot_x	rot_y 	rot_z	lat	long	GPS_speed_kmph	GPS_speed_mps	GPS_altitude_km	GPS_altitude_m	GPS_data_time	GPS_hdop_acc	GPS_n_of_satellite	anomaly	speed_level_on_encounter
11	794	-5.64	-0.84	12.9	-0.06	-0.02	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	799	-5.23	-1.31	12.61	-0.02	-0.07	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:1.695733	0.74	1	BUMP	AVERAGE
11	803	-4.23	-1.29	12.07	0	-0.03	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	807	-4.09	-1.13	12.36	0	-0.04	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	812	-4.11	-1.09	12.87	0	-0.1	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	816	-3.86	-1.29	13	-0.03	-0.09	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:1.695733	0.74	1	BUMP	AVERAGE
11	820	-4.18	-1.37	13.41	-0.03	-0.04	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	825	-4.66	-1.36	13.5	-0.03	-0.06	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	829	-4.36	-1.4	13.11	0.01	-0.09	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	833	-4.11	-1.71	13.36	0.01	-0.08	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	838	-4.19	-2.21	13.66	0.03	-0.11	-0.08	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	842	-3.87	-1.56	13.33	0.08	-0.13	-0.14	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	846	-4.1	-0.87	13.54	0.07	-0.1	-0.12	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	851	-3.95	-0.52	13.69	0.07	-0.1	-0.06	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	855	-3.63	-0.32	13.54	0.06	-0.14	-0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	859	-3.29	-0.24	13.25	0.05	-0.17	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	863	-2.73	-0.46	11.99	0.05	-0.18	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	867	-2.64	-0.57	11.33	0.05	-0.16	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	872	-2.94	-0.56	11.89	0.06	-0.12	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	876	-3.18	-0.49	12.65	0.05	-0.14	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	880	-3.39	-0.33	12.75	0.03	-0.15	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	885	-2.81	-0.15	11.88	0.05	-0.17	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	889	-2.17	0.31	10.84	0.05	-0.21	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	893	-2.38	0.59	10.98	0.04	-0.12	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	897	-2.4	0.65	11.63	0	-0.12	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	901	-2.5	0.27	12	-0.02	-0.16	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	906	-2.13	0.15	11.48	-0.02	-0.2	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	911	-2.03	0.23	10.8	-0.01	-0.2	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	915	-2.06	0.37	10.32	0	-0.16	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	919	-2.09	0.38	10.13	0.01	-0.16	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	924	-2.21	0.52	10.24	0	-0.16	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	929	-2.26	0.61	9.84	-0.02	-0.17	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	933	-1.93	0.58	9.2	-0.03	-0.18	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	937	-1.58	0.64	8.88	-0.04	-0.19	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	942	-1.35	0.8	8.8	-0.06	-0.14	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	946	-1.54	0.88	8.93	-0.07	-0.14	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	950	-1.64	0.84	8.97	-0.07	-0.17	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	955	-1.07	0.74	8.41	-0.07	-0.17	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	960	-0.84	0.75	8.08	-0.07	-0.13	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	964	-1.19	0.66	8.38	-0.08	-0.1	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	968	-1	0.51	8.35	-0.09	-0.13	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	972	-0.89	0.41	8.09	-0.1	-0.12	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	977	-1.02	0.47	7.83	-0.09	-0.11	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	982	-0.97	0.52	7.31	-0.09	-0.13	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	986	-0.74	0.47	6.88	-0.09	-0.12	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	990	-0.62	0.4	6.82	-0.09	-0.08	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	994	-0.9	0.34	6.91	-0.1	-0.08	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	998	-0.94	0.27	6.82	-0.1	-0.08	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1003	-0.57	0.3	6.47	-0.1	-0.1	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1008	-0.26	0.22	6.2	-0.1	-0.08	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1012	-0.33	0.22	6.17	-0.1	-0.04	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1016	-0.28	0.22	6.18	-0.11	-0.04	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1021	-0.2	0.11	6.21	-0.11	-0.04	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1025	-0.42	0.08	6.29	-0.11	0	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1029	-0.45	0.19	6.13	-0.1	-0.03	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1033	-0.45	0.21	5.94	-0.09	-0.03	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1038	-0.36	0.07	5.68	-0.09	0.01	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1042	-0.3	0.06	5.48	-0.08	0	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1047	-0.37	-0.02	5.39	-0.07	-0.01	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1051	-0.17	-0.03	4.96	-0.07	0.02	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1055	-0.14	-0.05	4.71	-0.07	0.01	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1060	-0.37	-0.08	4.75	-0.08	0.04	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:1.695733	0.74	1	BUMP	AVERAGE
11	1064	-0.33	-0.24	4.81	-0.08	0.05	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:1.695733	0.74	1	BUMP	AVERAGE
11	1068	-0.26	-0.41	4.95	-0.08	0.06	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:1.695733	0.74	1	BUMP	AVERAGE
11	1073	-0.38	-0.45	5.21	-0.08	0.07	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1077	-0.56	-0.4	5.48	-0.08	0.07	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1081	-0.6	-0.38	5.56	-0.09	0.08	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1086	-0.28	-0.4	5.36	-0.08	0.07	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1091	-0.21	-0.49	5.57	-0.07	0.08	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1095	-0.49	-0.57	5.93	-0.06	0.12	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1099	-0.51	-0.58	5.94	-0.06	0.11	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1104	-0.42	-0.68	5.87	-0.06	0.1	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1109	-0.21	-0.77	5.54	-0.05	0.09	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1113	-0.1	-0.76	5.39	-0.04	0.12	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1117	-0.16	-0.7	5.32	-0.04	0.14	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1121	-0.31	-0.68	5.5	-0.04	0.14	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1126	-0.3	-0.62	5.66	-0.05	0.15	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1131	-0.29	-0.53	5.8	-0.05	0.16	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1135	-0.19	-0.47	5.95	-0.05	0.16	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1139	-0.17	-0.49	6.09	-0.05	0.15	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1144	-0.43	-0.52	6.31	-0.05	0.17	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1149	-0.57	-0.74	6.48	-0.04	0.17	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1153	-0.32	-0.9	6.44	-0.03	0.15	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1158	-0.06	-0.93	6.25	-0.02	0.16	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1163	-0.08	-0.81	6.4	-0.02	0.2	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1167	-0.41	-0.7	6.84	-0.03	0.21	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1171	-0.38	-0.45	7.24	-0.04	0.2	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1175	-0.59	-0.43	7.5	-0.05	0.2	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1180	-1.15	-0.59	7.94	-0.07	0.2	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1184	-1.47	-0.85	8.2	-0.07	0.19	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1189	-1.88	-0.94	8.85	-0.06	0.24	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1193	-2.45	-1.03	9.55	-0.05	0.24	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1198	-2.74	-1.08	9.83	-0.05	0.22	-0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1202	-2.58	-1.08	9.77	-0.04	0.18	-0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1207	-2.56	-0.98	9.61	-0.04	0.2	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1211	-2.6	-0.95	9.39	-0.03	0.2	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1215	-2.24	-0.98	9.57	-0.03	0.19	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1220	-2.34	-0.9	10.54	-0.04	0.22	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1224	-2.69	-0.97	11.31	-0.05	0.2	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1228	-2.44	-0.98	11.19	-0.05	0.18	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1232	-2.05	-0.79	10.96	-0.04	0.18	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1236	-1.93	-0.65	10.87	-0.03	0.16	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1240	-2.01	-0.35	11.33	-0.03	0.2	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1244	-2.06	-0.62	11.94	-0.03	0.23	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1248	-2.21	-0.86	12.28	-0.03	0.17	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1252	-2.58	-0.99	13.03	-0.04	0.16	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1256	-2.71	-1.23	13.32	-0.03	0.18	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1260	-2.75	-1.23	13.59	-0.02	0.17	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1264	-3.06	-1.27	14.02	-0.01	0.19	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1268	-3.33	-1.31	14.54	0	0.16	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1272	-3.28	-1.52	14.65	0.02	0.12	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1276	-2.96	-2.03	14.71	0.04	0.12	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1280	-2.74	-2.11	14.78	0.07	0.13	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1284	-2.82	-1.72	14.95	0.06	0.12	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1288	-3.37	-1.7	15.1	0.05	0.09	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1292	-3.68	-1.8	14.98	0.07	0.09	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1296	-3.62	-1.88	14.9	0.07	0.08	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1300	-3.95	-1.92	15.64	0.09	0.07	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1304	-3.86	-1.66	16.48	0.11	0.03	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1309	-3.57	-1.56	17.32	0.1	0.04	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1313	-3.72	-1.89	17.53	0.12	0.05	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1317	-3.26	-1.76	17.12	0.15	0.03	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1321	-2.62	-1.43	16.66	0.16	-0.01	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1325	-2.65	-0.89	16.41	0.14	-0.02	-0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1330	-3.16	-0.64	16.78	0.14	0	-0.04	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1334	-3.15	-0.69	16.68	0.16	0	-0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1338	-2.96	-0.59	16.46	0.16	-0.02	-0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1342	-3.26	-0.48	16.63	0.16	-0.03	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1346	-3.28	-0.23	16.95	0.14	-0.06	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1351	-3.23	-0.16	16.87	0.12	-0.09	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1355	-2.96	-0.18	16.19	0.13	-0.11	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1360	-2.56	-0.29	15.22	0.13	-0.1	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1364	-2.72	-0.32	15.1	0.13	-0.07	-0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1368	-3.04	-0.21	15.72	0.12	-0.07	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:-0.000000	0.74	1	BUMP	AVERAGE
11	1372	-3.08	-0.08	15.87	0.1	-0.12	-0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1376	-3	0.11	15.5	0.1	-0.13	0	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1380	-2.75	0.44	14.64	0.1	-0.13	0.01	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1384	-2.51	0.78	14.09	0.09	-0.12	0.02	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1388	-2.48	0.98	14.07	0.07	-0.11	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1392	-2.49	1	14.26	0.04	-0.12	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1396	-2.22	0.99	14.18	0.01	-0.14	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
11	1400	-2.07	0.97	13.78	0	-0.14	0.03	7.510326	5.227494	12.94548	3.595967	0.3759	375.899994	01/26/2025 15:25:12:0.000000	0.74	1	BUMP	AVERAGE
