batch,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,speed,timestamp,latitude,longitude,accuracy,date_time,anomaly,speed_level
91,2.11,-0.33,9.09,0.09,-0.04,0.01,2.839733,864,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,2.38,1,8.15,0.03,-0.05,0.01,2.839733,888,7.394895,5.257798,1.08,07/19/2025 15:07:16:1.000214,pothole_severe,AVERAGE
91,1.3,0.74,8.06,-0.04,0,0.02,2.839733,912,7.394895,5.257798,1.08,07/19/2025 15:07:16:1.770893,pothole_severe,AVERAGE
91,2.65,0.07,7.91,0.04,-0.02,0.02,2.839733,936,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,2,0.06,9.19,0.03,0,0.01,2.839733,960,7.394895,5.257798,1.08,07/19/2025 15:07:16:0.000000,pothole_severe,AVERAGE
91,3.1,0.1,8.64,0,0.05,-0.02,2.839733,984,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,1.79,-1.71,7.23,-0.03,-0.09,0,2.839733,1008,7.394895,5.257798,1.08,07/19/2025 15:07:16:0.000000,pothole_severe,AVERAGE
91,0.12,-0.17,12.49,-0.05,0.08,0,2.839733,1032,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,1.54,-0.15,8.73,0.05,0.04,0.02,2.839733,1056,7.394895,5.257798,1.08,07/19/2025 15:07:16:0.000000,pothole_severe,AVERAGE
91,-0.35,0.17,11.47,0.01,0.09,-0.02,2.839733,1080,7.394895,5.257798,1.08,07/19/2025 15:07:16:1.770893,pothole_severe,AVERAGE
91,0.87,-0.92,10.73,0.03,-0.02,0.01,2.839733,1104,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,0.57,-0.93,8.92,0.01,0.01,-0.01,2.839733,1128,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,2.49,-1.9,7.49,-0.07,-0.02,0.01,2.839733,1152,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,0.97,-1.03,8.27,0.06,0.11,0,2.839733,1176,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,1.69,-1.51,8.93,0.05,0.09,0,2.839733,1200,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,1.3,-1.41,12.39,0.09,0.07,0.02,2.839733,1224,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,-3.37,-0.99,12.19,0.12,0.27,0,2.839733,1248,7.394895,5.257798,1.08,07/19/2025 15:07:16:0.000000,pothole_severe,AVERAGE
91,2.34,-1.15,7.16,-0.01,0,-0.04,2.839733,1272,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,-1.63,-2.89,9.44,-0.05,-0.06,-0.03,2.839733,1296,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,1.06,0.1,10.92,0.02,-0.06,0,2.839733,1320,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,1.77,-0.74,9.21,0.07,0,-0.01,2.839733,1344,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,0.94,-0.02,7.32,0.07,-0.06,0.01,2.839733,1368,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,0.88,-0.09,9.55,0.06,-0.04,0.01,2.839733,1392,7.394895,5.257798,1.08,07/19/2025 15:07:16:0.000000,pothole_severe,AVERAGE
91,-0.14,-1.67,9.25,0.12,-0.04,0.03,2.839733,1416,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,0.13,1.98,13.55,0.07,0.07,0.01,2.839733,1440,7.394895,5.257798,1.08,07/19/2025 15:07:16:0.000000,pothole_severe,AVERAGE
91,0.88,-2,9.78,0.04,-0.11,0.01,2.839733,1464,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,0.22,-0.44,8.75,0.01,-0.1,0.01,2.839733,1488,7.394895,5.257798,1.08,07/19/2025 15:07:16:1.770893,pothole_severe,AVERAGE
91,3.31,0.84,8.84,-0.01,-0.18,0.02,2.839733,1512,7.394895,5.257798,1.08,07/19/2025 15:07:16:1.000214,pothole_severe,AVERAGE
91,-1.07,-0.89,6.82,-0.08,-0.02,0.02,2.839733,1536,7.394895,5.257798,1.08,07/19/2025 15:07:16:0.000000,pothole_severe,AVERAGE
91,1.26,-0.73,8.22,-0.07,-0.06,0.03,2.839733,1560,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,1.2,-0.83,8.33,-0.05,-0.02,0,2.839733,1584,7.394895,5.257798,1.08,07/19/2025 15:07:16:-0.000000,pothole_severe,AVERAGE
91,-0.49,-1.44,9.79,0.02,-0.03,0.01,3.863478,1608,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,1.4,-1.02,8.77,0.04,0,0,3.863478,1632,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,0.68,-0.91,8.04,-0.04,0,0,3.863478,1656,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,0.7,-0.76,9.06,-0.04,0,-0.03,3.863478,1680,7.3949,5.257763,1.08,07/19/2025 15:07:17:1.770893,pothole_severe,AVERAGE
91,0.42,-0.67,9.61,0,0,0,3.863478,1704,7.3949,5.257763,1.08,07/19/2025 15:07:17:1.770893,pothole_severe,AVERAGE
91,0.24,-1.62,9.24,0.02,0.11,-0.01,3.863478,1728,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,1.48,0.58,8.35,0.1,-0.07,-0.01,3.863478,1752,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,-0.25,-0.85,12.5,-0.03,-0.01,0.01,3.863478,1776,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,-0.3,-0.42,9.79,-0.02,-0.03,0.01,3.863478,1800,7.3949,5.257763,1.08,07/19/2025 15:07:17:1.770893,pothole_severe,AVERAGE
91,1.59,-1.41,10.38,0.03,-0.07,0.01,3.863478,1824,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,1.66,-1.17,7.5,0.09,-0.07,0,3.863478,1848,7.3949,5.257763,1.08,07/19/2025 15:07:17:0.000000,pothole_severe,AVERAGE
91,0.63,-1.48,8,0.06,0,-0.01,3.863478,1872,7.3949,5.257763,1.08,07/19/2025 15:07:17:0.000000,pothole_severe,AVERAGE
91,1.35,-0.07,7.31,0.05,-0.07,0,3.863478,1896,7.3949,5.257763,1.08,07/19/2025 15:07:17:1.000214,pothole_severe,AVERAGE
91,0.28,-0.38,8.81,0.04,0.01,-0.01,3.863478,1920,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,-0.12,-0.18,9.28,0.04,-0.03,0.02,3.863478,1944,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,0.77,-0.57,9.54,0.07,0.03,0.01,3.863478,1968,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,0.48,-0.32,11.27,0.07,-0.01,0.04,3.863478,1992,7.3949,5.257763,1.08,07/19/2025 15:07:17:1.000214,pothole_severe,AVERAGE
91,-0.05,-1.02,10.88,0.08,0.13,0.01,3.863478,2016,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,1.05,-0.29,9.51,0.13,0.01,0.02,3.863478,2040,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,1.25,-1.39,7.54,-0.03,-0.04,-0.03,3.863478,2064,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,0.14,0.43,9.43,0.01,-0.15,0.01,3.863478,2088,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,-0.51,-0.46,12.94,0.01,0.08,0.01,3.863478,2112,7.3949,5.257763,1.08,07/19/2025 15:07:17:0.000000,pothole_severe,AVERAGE
91,2.25,-0.83,8.11,0.12,-0.07,0,3.863478,2136,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,-0.27,-2.32,8.87,0.01,-0.08,0.01,3.863478,2160,7.3949,5.257763,1.08,07/19/2025 15:07:17:0.000000,pothole_severe,AVERAGE
91,0.35,0.52,10.4,0.01,-0.06,0.01,3.863478,2184,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,2.44,-1.29,9.25,0.01,-0.15,0.01,3.863478,2208,7.3949,5.257763,1.08,07/19/2025 15:07:17:0.000000,pothole_severe,AVERAGE
91,-1.85,-0.62,10.95,-0.03,-0.03,0.01,3.863478,2232,7.3949,5.257763,1.08,07/19/2025 15:07:17:1.000214,pothole_severe,AVERAGE
91,1.61,-1.28,8.66,0.01,0.04,0.01,3.863478,2256,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,2.48,-0.25,7.84,0.05,-0.12,0.02,3.863478,2280,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,0.67,-1.48,6.61,-0.01,-0.03,0.01,3.863478,2304,7.3949,5.257763,1.08,07/19/2025 15:07:17:0.000000,pothole_severe,AVERAGE
91,1.07,-0.34,8.95,0.05,-0.05,0.02,3.863478,2328,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
91,0.38,-1.07,8.74,0.1,0.03,-0.01,3.863478,2352,7.3949,5.257763,1.08,07/19/2025 15:07:17:0.000000,pothole_severe,AVERAGE
91,1.17,-0.58,10.02,0.06,-0.01,0.02,3.863478,2376,7.3949,5.257763,1.08,07/19/2025 15:07:17:-0.000000,pothole_severe,AVERAGE
92,0.6,1.06,10.89,-0.21,-0.25,0.04,2.891178,0,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,0.95,0.24,10.68,-0.24,-0.23,0.05,2.891178,24,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,0.2,-1.5,7.47,-0.21,-0.22,0.05,2.891178,48,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.000214,pothole_severe,AVERAGE
92,-0.16,-1.54,8.5,-0.17,-0.16,0.04,2.891178,72,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,1.45,-1.14,6.45,-0.11,-0.19,0.01,2.891178,96,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.770893,pothole_severe,AVERAGE
92,-0.19,-1.47,7.25,-0.09,-0.16,0,2.891178,120,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,-0.41,-1.63,9.68,-0.07,-0.08,-0.03,2.891178,144,7.394913,5.257675,0.98,07/19/2025 15:07:20:0.000000,pothole_severe,AVERAGE
92,1.36,-1.26,7.85,-0.02,-0.09,-0.04,2.891178,168,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.770893,pothole_severe,AVERAGE
92,0.72,-1.95,8.65,-0.01,-0.15,-0.04,2.891178,192,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,-0.57,-0.58,10.08,-0.01,-0.14,-0.04,2.891178,216,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,-0.43,-0.46,10.08,-0.02,-0.17,-0.03,2.891178,240,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,0.19,-1.53,10.99,-0.01,-0.18,-0.02,2.891178,264,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,1.35,-0.52,9.16,0.03,-0.24,0.01,2.891178,288,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,0.59,-0.8,9.39,0.02,-0.21,0.01,2.891178,312,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.000214,pothole_severe,AVERAGE
92,3.66,-1.19,5.88,0.06,-0.33,0.05,2.891178,336,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.770893,pothole_severe,AVERAGE
92,1.06,-1.55,7.45,0.09,-0.24,0.02,2.891178,360,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,1.57,-0.38,5.08,0.09,-0.16,0.01,2.891178,384,7.394913,5.257675,0.98,07/19/2025 15:07:20:0.000000,pothole_severe,AVERAGE
92,1.49,0.05,7.89,0.14,-0.12,0,2.891178,408,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,2.28,-1.39,5.3,0.14,-0.19,0,2.891178,432,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.000214,pothole_severe,AVERAGE
92,1.51,-0.64,8.43,0.1,-0.21,0.01,2.891178,456,7.394913,5.257675,0.98,07/19/2025 15:07:20:0.000000,pothole_severe,AVERAGE
92,0.52,-0.22,10.88,0.2,-0.11,0,2.891178,480,7.394913,5.257675,0.98,07/19/2025 15:07:20:0.000000,pothole_severe,AVERAGE
92,2.99,-0.92,9.62,0.22,-0.2,-0.01,2.891178,504,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,1.9,-0.15,11.26,0.2,-0.16,-0.01,2.891178,528,7.394913,5.257675,0.98,07/19/2025 15:07:20:-0.000000,pothole_severe,AVERAGE
92,2.26,0.29,10.28,0.19,-0.11,-0.02,2.891178,552,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.770893,pothole_severe,AVERAGE
92,2.06,-0.75,10.08,0.12,-0.06,-0.04,2.891178,576,7.394913,5.257675,0.98,07/19/2025 15:07:20:1.000214,pothole_severe,AVERAGE
92,1.92,1.07,10.77,0.08,-0.12,-0.03,2.7317,600,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.35,1.4,10.29,0.04,-0.09,-0.03,2.7317,624,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,0.73,0.56,12.59,-0.02,-0.02,-0.06,2.7317,648,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,4.2,0.62,9.09,0.03,-0.02,-0.03,2.7317,672,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.18,0.96,11.43,-0.04,-0.07,-0.02,2.7317,696,7.394917,5.25765,0.98,07/19/2025 15:07:21:1.000214,pothole_severe,AVERAGE
92,2.25,1.05,10.92,-0.07,0.01,0,2.7317,720,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,0.5,0.39,10.72,-0.1,0.09,0,2.7317,744,7.394917,5.25765,0.98,07/19/2025 15:07:21:1.770893,pothole_severe,AVERAGE
92,1.81,1.73,10.52,-0.19,0.09,0.01,2.7317,768,7.394917,5.25765,0.98,07/19/2025 15:07:21:1.000214,pothole_severe,AVERAGE
92,3.94,0.37,9.08,-0.19,0.08,0.03,2.7317,792,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.69,-1.08,9.14,-0.17,0.05,0.02,2.7317,816,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.65,-1.1,8.09,-0.18,0.06,-0.03,2.7317,840,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.48,-1.25,7.26,-0.12,-0.09,0,2.7317,864,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,4.13,-2.05,8.22,-0.13,-0.05,-0.01,2.7317,888,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.09,-1.75,7.24,-0.02,-0.03,0.01,2.7317,912,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.58,-2.76,7.91,-0.07,0.02,-0.01,2.7317,936,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.53,-1.74,8.33,-0.02,-0.02,0,2.7317,960,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.31,-2.98,8.6,0.02,0.05,-0.01,2.7317,984,7.394917,5.25765,0.98,07/19/2025 15:07:21:0.000000,pothole_severe,AVERAGE
92,2.92,-0.7,8.18,0.03,0.02,-0.01,2.7317,1008,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.69,-0.63,9.35,0.02,0.07,-0.03,2.7317,1032,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,3.44,-0.27,8.48,0.02,0.05,-0.02,2.7317,1056,7.394917,5.25765,0.98,07/19/2025 15:07:21:0.000000,pothole_severe,AVERAGE
92,3.69,-0.8,7.91,0.01,0.11,-0.03,2.7317,1080,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,3.15,-0.97,8.38,0.03,0.13,0,2.7317,1104,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,3.7,-1.51,10.86,0.1,0.21,0.02,2.7317,1128,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.32,-2.49,8.96,0.11,0.12,0.01,2.7317,1152,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.38,-2.64,7.47,0.08,0,0.01,2.7317,1176,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,0.42,-1.53,8.76,0.13,-0.07,0.01,2.7317,1200,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.53,-0.91,9.06,0.19,0.04,0.02,2.7317,1224,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.73,-0.37,11.11,0.19,0.06,-0.01,2.7317,1248,7.394917,5.25765,0.98,07/19/2025 15:07:21:1.000214,pothole_severe,AVERAGE
92,2.99,-0.14,8.65,0.12,-0.04,-0.02,2.7317,1272,7.394917,5.25765,0.98,07/19/2025 15:07:21:0.000000,pothole_severe,AVERAGE
92,2.98,-0.04,10.16,0.18,-0.02,-0.01,2.7317,1296,7.394917,5.25765,0.98,07/19/2025 15:07:21:0.000000,pothole_severe,AVERAGE
92,1.33,-0.73,6.08,0.09,-0.05,-0.01,2.7317,1320,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.22,1.12,9.58,0.12,-0.06,0.02,2.7317,1344,7.394917,5.25765,0.98,07/19/2025 15:07:21:1.770893,pothole_severe,AVERAGE
92,3.25,0.57,10.09,0.07,-0.02,0.03,2.7317,1368,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,1.76,-0.14,10.85,-0.04,-0.03,0.03,2.7317,1392,7.394917,5.25765,0.98,07/19/2025 15:07:21:-0.000000,pothole_severe,AVERAGE
92,2.74,-0.39,6.57,0.01,-0.1,0.03,2.772856,1416,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.63,0.09,11.82,-0.01,-0.01,0.03,2.772856,1440,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.72,0.55,11.03,0.02,-0.01,0.04,2.772856,1464,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.43,-0.59,8.51,0,0.03,0.04,2.772856,1488,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,4.08,-0.31,7.78,0.08,-0.06,0.05,2.772856,1512,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.53,-1.16,8.94,0.08,0.08,0.05,2.772856,1536,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.4,-1.25,6.01,0.05,0.02,0.04,2.772856,1560,7.394921,5.257625,0.98,07/19/2025 15:07:22:0.000000,pothole_severe,AVERAGE
92,2.1,-1.07,9.41,0.11,0.06,0.05,2.772856,1584,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,3.1,-1.68,8.75,0.1,0.08,0.06,2.772856,1608,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.41,-1.19,9.35,0.12,-0.01,0.06,2.772856,1632,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,3,-0.26,9.42,0.11,0.06,0.08,2.772856,1656,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,1.74,-0.7,10.38,0.1,0.09,0.08,2.772856,1680,7.394921,5.257625,0.98,07/19/2025 15:07:22:1.000214,pothole_severe,AVERAGE
92,3.28,0.3,7.35,0.16,-0.05,0.07,2.772856,1704,7.394921,5.257625,0.98,07/19/2025 15:07:22:0.000000,pothole_severe,AVERAGE
92,0.93,-0.07,10.46,0.04,0.09,0.07,2.772856,1728,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.31,0.24,7.81,0.09,0.08,0.06,2.772856,1752,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.94,-0.3,9.57,0.13,0.06,0.06,2.772856,1776,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,1.53,-0.51,10.11,0.15,0.07,0.06,2.772856,1800,7.394921,5.257625,0.98,07/19/2025 15:07:22:1.770893,pothole_severe,AVERAGE
92,2.82,0.51,8.6,0.13,-0.02,0.07,2.772856,1824,7.394921,5.257625,0.98,07/19/2025 15:07:22:1.000214,pothole_severe,AVERAGE
92,1.77,-1.15,8.81,0.1,0.12,0.05,2.772856,1848,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.42,-0.52,7.44,0.12,-0.02,0.07,2.772856,1872,7.394921,5.257625,0.98,07/19/2025 15:07:22:1.000214,pothole_severe,AVERAGE
92,-0.19,-0.88,11.13,0.05,0.12,0.06,2.772856,1896,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,5.01,0.4,7.26,0.15,-0.07,0.06,2.772856,1920,7.394921,5.257625,0.98,07/19/2025 15:07:22:1.770893,pothole_severe,AVERAGE
92,-0.82,-1.38,10.44,0.01,0.14,0.03,2.772856,1944,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,1.63,2.25,11.77,0.03,0.02,0.02,2.772856,1968,7.394921,5.257625,0.98,07/19/2025 15:07:22:0.000000,pothole_severe,AVERAGE
92,2.38,-0.17,12.45,-0.07,0.01,0.02,2.772856,1992,7.394921,5.257625,0.98,07/19/2025 15:07:22:1.770893,pothole_severe,AVERAGE
92,1.3,0.51,10.62,-0.08,-0.14,0.04,2.772856,2016,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,1.57,0.8,11.6,-0.13,-0.01,0.05,2.772856,2040,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,1.56,-0.92,8.19,-0.15,-0.09,0.04,2.772856,2064,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,2.64,0.17,8.92,-0.12,0.03,0.05,2.772856,2088,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,0.56,-1.9,6.47,-0.12,-0.04,0.03,2.772856,2112,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,0.68,-1.52,7.66,-0.13,0.05,0.03,2.772856,2136,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,1.37,-1.32,8.69,-0.05,-0.03,0.04,2.772856,2160,7.394921,5.257625,0.98,07/19/2025 15:07:22:0.000000,pothole_severe,AVERAGE
92,-0.32,-1.35,9.56,-0.09,0.11,0.02,2.772856,2184,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,1.23,-1.33,8.61,-0.02,0.03,0.02,2.772856,2208,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,0.36,-1.74,8.74,-0.1,0.02,0.01,2.772856,2232,7.394921,5.257625,0.98,07/19/2025 15:07:22:-0.000000,pothole_severe,AVERAGE
92,0.34,-0.77,9.36,-0.04,-0.05,0.01,3.801744,2256,7.394928,5.257593,0.98,07/19/2025 15:07:23:-0.000000,pothole_severe,AVERAGE
92,-0.17,-2.59,9.77,0,0.1,-0.01,3.801744,2280,7.394928,5.257593,0.98,07/19/2025 15:07:23:-0.000000,pothole_severe,AVERAGE
92,0.85,-2.16,8.4,0,-0.04,-0.01,3.801744,2304,7.394928,5.257593,0.98,07/19/2025 15:07:23:-0.000000,pothole_severe,AVERAGE
92,-0.03,-2.59,8.69,0.12,-0.05,-0.02,3.801744,2328,7.394928,5.257593,0.98,07/19/2025 15:07:23:0.000000,pothole_severe,AVERAGE
92,0.51,-3.44,7.28,0.19,-0.01,-0.02,3.801744,2352,7.394928,5.257593,1.47,07/19/2025 15:07:23:1.770893,pothole_severe,AVERAGE
92,0.38,-1.44,9.49,0.19,-0.06,-0.01,3.801744,2376,7.394928,5.257593,1.47,07/19/2025 15:07:23:-0.000000,pothole_severe,AVERAGE
93,0.92,1.36,9.71,0.07,-0.01,0.03,3.467355,0,7.394938,5.257498,1.47,07/19/2025 15:07:26:1.770893,pothole_severe,AVERAGE
93,2.41,-2.2,10.47,0.06,0.01,0,3.467355,24,7.394938,5.257498,1.47,07/19/2025 15:07:26:-0.000000,pothole_severe,AVERAGE
93,0.39,0.33,9.55,-0.02,-0.11,0,3.467355,48,7.394938,5.257498,1.47,07/19/2025 15:07:26:-0.000000,pothole_severe,AVERAGE
93,1.85,0.46,10.54,-0.05,-0.09,0.01,3.467355,72,7.394938,5.257498,1.47,07/19/2025 15:07:26:-0.000000,pothole_severe,AVERAGE
93,1,0.1,9.22,-0.06,-0.04,0.01,4.233878,96,7.394937,5.257462,1.47,07/19/2025 15:07:27:-0.000000,pothole_severe,AVERAGE
93,1.95,0.37,6.57,-0.18,-0.05,0,4.233878,120,7.394937,5.257462,1.47,07/19/2025 15:07:27:-0.000000,pothole_severe,AVERAGE
