batch,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,GPS_calc_speed,timestamp,latitude,longitude,accuracy,date_time,anomaly,speed_level
47,2.03,0.43,9.94,0.05,-0.05,0.01,6.6209,86,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,2.34,0.87,9.53,0.05,-0.07,0.02,6.6209,87,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.69,0.64,9.31,0.04,0,0,6.6209,88,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.36,0.37,9.52,0.04,0,0,6.6209,89,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.62,0.13,10.02,0.03,0.07,-0.03,6.6209,90,7.614111,5.131753,0.85,07/06/2025 15:53:17:-0.000000,bump,AVERAGE
47,1.61,0.44,9.37,0.04,0.03,0,6.6209,91,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.77,0.72,9.62,0.04,0.04,0,6.6209,92,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.67,0.26,9.58,0.04,0.06,0,6.6209,93,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,2.07,0.3,9.37,0.06,0.01,0.01,6.6209,94,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.61,0.35,9.51,0.05,0.02,0.01,6.6209,95,7.614111,5.131753,0.85,07/06/2025 15:53:17:-0.000000,bump,AVERAGE
47,1.87,0.97,10.6,0.04,-0.01,0,6.6209,96,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.24,0.7,10.14,0.05,0.02,0.01,6.6209,97,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,1.66,0.77,9.91,0.04,-0.03,0.01,6.6209,98,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
47,2.09,1.05,9.65,0.03,-0.02,0.01,6.6209,99,7.614111,5.131753,0.85,07/06/2025 15:53:17:0.000000,bump,AVERAGE
48,1.12,0.03,9.73,0.01,-0.03,-0.07,7.114767,0,7.613723,5.131507,0.9,07/06/2025 15:53:24:-0.000000,bump,AVERAGE
48,0.6,-0.23,9.44,0.01,-0.02,-0.07,7.114767,1,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,1.01,0.17,9.76,0.01,-0.05,-0.07,7.114767,2,7.613723,5.131507,0.9,07/06/2025 15:53:24:-0.000000,bump,AVERAGE
48,0.82,-0.13,9.72,0.01,0.01,-0.07,7.114767,3,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,0.95,0.25,9.69,0.03,-0.06,-0.06,7.114767,4,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,0.75,0.35,9.62,0.02,0.02,-0.06,7.114767,5,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,1.76,0.12,8.48,0.02,-0.05,-0.05,7.114767,6,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,0.93,0.28,10.41,0.03,0,-0.07,7.114767,7,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,0.04,0.77,10.26,0.03,0.06,-0.08,7.114767,8,7.613723,5.131507,0.9,07/06/2025 15:53:24:-0.000000,bump,AVERAGE
48,1.82,0.34,8.89,0.03,-0.07,-0.04,7.114767,9,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,0.27,-0.09,9.67,0.02,0,-0.07,7.114767,10,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,1.25,0.36,9.81,0.03,-0.02,-0.07,7.114767,11,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,1.64,0.03,9.73,0.04,-0.01,-0.06,7.114767,12,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,1.53,0.61,9.42,0.04,-0.03,-0.05,7.114767,13,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,1.37,0.44,9.8,0.01,-0.02,-0.05,7.114767,14,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,1.58,0.33,9.44,0.02,-0.02,-0.05,7.114767,15,7.613723,5.131507,0.9,07/06/2025 15:53:24:-0.000000,bump,AVERAGE
48,0.99,0.07,9.13,0.03,0.03,-0.04,7.114767,16,7.613723,5.131507,0.9,07/06/2025 15:53:24:0.000000,bump,AVERAGE
48,-0.19,1.22,11.5,0,0.21,-0.09,6.214489,17,7.613676,5.131472,0.9,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,-1.56,1.14,14.52,0.07,0,-0.05,6.214489,18,7.613676,5.131472,0.9,07/06/2025 15:53:25:1.000214,bump,AVERAGE
48,2.28,1.11,10.41,0.04,-0.24,0.04,6.214489,19,7.613676,5.131472,0.9,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,3.35,-0.31,10.84,0,-0.24,-0.01,6.214489,20,7.613676,5.131472,0.9,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,0.25,0.72,11.68,0.06,-0.28,0.01,6.214489,21,7.613676,5.131472,0.9,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,2.93,0.79,6.45,0.05,-0.33,0.04,6.214489,22,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,2.35,-0.05,2.09,-0.01,-0.17,-0.06,6.214489,23,7.613676,5.131472,0.85,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,2.77,0.62,2.94,0.05,0.05,-0.01,6.214489,24,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,-0.32,0.97,17.55,0.05,0.04,-0.1,6.214489,25,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.2,-0.33,2.27,0.08,-0.42,0,6.214489,26,7.613676,5.131472,0.85,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,3.03,0.44,1.24,-0.01,-0.09,-0.15,6.214489,27,7.613676,5.131472,0.85,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,-1.45,-0.07,13.96,0.08,-0.15,-0.16,6.214489,28,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,2.24,0.21,6.14,0.02,-0.16,0.05,6.214489,29,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,0.13,0.87,8.99,0.01,0.26,-0.08,6.214489,30,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.55,-0.01,12.47,0,-0.01,-0.03,6.214489,31,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,-0.04,0.94,10.91,0.03,0.11,-0.06,6.214489,32,7.613676,5.131472,0.85,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,1.68,0.35,8.14,0.01,-0.03,-0.02,6.214489,33,7.613676,5.131472,0.85,07/06/2025 15:53:25:3.117733,bump,AVERAGE
48,0.52,0.21,10.71,0.01,-0.04,-0.04,6.214489,34,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,-1.55,0.08,10.32,0.02,0.05,-0.07,6.214489,35,7.613676,5.131472,0.85,07/06/2025 15:53:25:1.000214,bump,AVERAGE
48,-0.86,0.85,11.69,0.03,0.01,-0.04,6.214489,36,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,3.3,0.48,10.26,0.03,-0.04,-0.01,6.214489,37,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.35,0.11,10.24,0.04,0.06,-0.07,6.214489,38,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.35,1.84,12.71,0.02,-0.09,-0.05,6.214489,39,7.613676,5.131472,0.85,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,3.49,0.4,9.81,-0.01,-0.1,0.04,6.214489,40,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,0.7,0.16,9.75,-0.01,0.03,-0.07,6.214489,41,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,-2,-0.28,7.5,-0.01,-0.07,-0.08,6.214489,42,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,5.47,1.06,12.89,-0.01,-0.41,0.17,6.214489,43,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,0.16,0.17,9.08,0.04,0.19,-0.11,6.214489,44,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,2.44,1.21,11.01,0.04,-0.09,0.03,6.214489,45,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,0.35,-0.16,8.89,0.04,0.15,-0.09,6.214489,46,7.613676,5.131472,0.85,07/06/2025 15:53:25:1.770885,bump,AVERAGE
48,1.7,0.21,9.07,0.05,-0.03,-0.03,6.214489,47,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.71,-0.03,8.6,0.03,-0.08,-0.05,6.214489,48,7.613676,5.131472,0.85,07/06/2025 15:53:25:-0.000000,bump,AVERAGE
48,1.5,0.24,9.5,0.04,0.01,-0.05,6.214489,49,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.31,0.08,10.05,0.05,-0.05,-0.05,6.214489,50,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,0.73,-0.03,10.01,0.03,0.01,-0.04,6.214489,51,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.54,0.48,9.78,0.04,0.02,-0.05,6.214489,52,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.77,0.58,9.58,0.01,0.01,-0.03,6.214489,53,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.86,0.37,9.39,0.02,-0.02,-0.02,6.214489,54,7.613676,5.131472,0.85,07/06/2025 15:53:25:1.000214,bump,AVERAGE
48,1.45,0.06,9.76,0.01,-0.02,-0.03,6.214489,55,7.613676,5.131472,0.85,07/06/2025 15:53:25:0.000000,bump,AVERAGE
48,1.69,0.54,9.69,0.04,-0.03,-0.02,5.941833,56,7.613676,5.131438,0.85,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.28,0.36,9.91,0.04,0,-0.02,5.941833,57,7.613634,5.131438,0.85,07/06/2025 15:53:26:1.770885,bump,AVERAGE
48,1.25,0.64,10.11,0.04,-0.01,-0.04,5.941833,58,7.613634,5.131438,0.85,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.71,0.2,9.79,0.04,-0.04,-0.02,5.941833,59,7.613634,5.131438,0.85,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.51,0.45,10.01,0.04,-0.04,-0.03,5.941833,60,7.613634,5.131438,0.85,07/06/2025 15:53:26:1.721458,bump,AVERAGE
48,1.18,-0.07,9.57,0.03,0.03,-0.05,5.941833,61,7.613634,5.131438,0.85,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.63,0.12,10.08,0.02,0,-0.04,5.941833,62,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.65,0.45,10.38,0,-0.04,-0.03,5.941833,63,7.613634,5.131438,0.9,07/06/2025 15:53:26:1.770885,bump,AVERAGE
48,1.28,0.25,9.45,0.02,0.02,-0.04,5.941833,64,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.5,0.31,9.56,0.01,-0.01,-0.03,5.941833,65,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.34,0.3,9.33,0.01,-0.04,-0.02,5.941833,66,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,0.87,0.41,9.22,0.01,0.01,-0.03,5.941833,67,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.6,0.09,9.08,0.02,0.04,-0.04,5.941833,68,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.66,-0.07,9,0.03,-0.09,-0.01,5.941833,69,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.2,-0.01,9.17,0.02,-0.01,-0.04,5.941833,70,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.54,0.06,9.47,0.02,0.01,-0.04,5.941833,71,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.27,0.24,10.06,0.03,-0.03,-0.03,5.941833,72,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.55,0.04,9.43,0.02,-0.01,-0.04,5.941833,73,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.88,0.17,8.94,0.02,-0.04,-0.03,5.941833,74,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,0.62,0,9.55,0.02,0.02,-0.05,5.941833,75,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.31,0.4,10.72,0.03,0.02,-0.04,5.941833,76,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.59,0.23,9.59,0.04,0.05,-0.04,5.941833,77,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,2.19,0.04,9.46,0.03,0,-0.03,5.941833,78,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.47,0.1,9.57,0.02,-0.04,-0.03,5.941833,79,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.5,0.77,9.89,0.02,0.01,-0.03,5.941833,80,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.82,0.67,9.65,0.01,0.03,-0.03,5.941833,81,7.613634,5.131438,0.9,07/06/2025 15:53:26:-0.000000,bump,AVERAGE
48,1.84,0.33,8.75,0.02,-0.04,-0.01,5.941833,82,7.613634,5.131438,0.9,07/06/2025 15:53:26:3.117733,bump,AVERAGE
48,1.38,0.05,9.86,0.02,-0.04,-0.03,5.941833,83,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.41,0.53,9.47,0.02,0.04,-0.03,5.941833,84,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,0.57,0.12,9.69,0.02,0.05,-0.04,5.941833,85,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.22,0.42,9.79,0.01,0.12,-0.07,5.941833,86,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.95,-0.04,9.93,0.02,0,-0.04,5.941833,87,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.66,0.3,10.46,0.02,0.05,-0.05,5.941833,88,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.57,0,9.62,0.04,-0.02,-0.02,5.941833,89,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.33,0.06,9.2,0.03,-0.07,-0.01,5.941833,90,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.01,0.3,10.65,0.01,0.01,-0.02,5.941833,91,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,0.71,0.01,9.42,0.02,0.11,-0.06,5.941833,92,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.67,0.19,9.56,0.02,0.02,-0.03,5.941833,93,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.87,-0.3,9.12,0.01,-0.02,-0.03,5.941833,94,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.64,0.07,9.37,0.02,-0.02,-0.03,5.941833,95,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.82,0.14,9.89,0.03,-0.01,-0.02,5.941833,96,7.613634,5.131438,0.9,07/06/2025 15:53:26:1.770885,bump,AVERAGE
48,0.91,0.33,10.34,0.03,0.05,-0.05,5.941833,97,7.613634,5.131438,0.9,07/06/2025 15:53:26:0.000000,bump,AVERAGE
48,1.31,-0.03,9.13,0.01,0.06,-0.05,6.265934,98,7.613593,5.1314,0.9,07/06/2025 15:53:27:-0.000000,bump,AVERAGE
48,1.58,-0.06,9.61,0.02,-0.04,-0.03,6.265934,99,7.613593,5.1314,0.9,07/06/2025 15:53:27:0.000000,bump,AVERAGE
50,1.45,-1.98,11.75,0.01,-0.14,-0.04,9.368033,0,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,2.67,-2.52,8.35,0.09,-0.1,-0.03,9.368033,1,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,0.31,-1.1,13.18,0.04,0.01,-0.1,9.368033,2,7.613294,5.131083,0.9,07/06/2025 15:53:33:-0.000000,pothole_mild,AVERAGE
50,3.15,-1.46,7.8,0.09,-0.24,-0.02,9.368033,3,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.39,-1.28,9.16,0.06,0.11,-0.09,9.368033,4,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.7,0.2,11.51,0.05,-0.11,-0.03,9.368033,5,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.53,-0.84,7.41,-0.04,0.03,-0.09,9.368033,6,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,2.22,-1.61,8.67,0.01,0.05,-0.06,9.368033,7,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.14,-0.87,11.01,0.06,-0.09,-0.08,9.368033,8,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,0.59,-0.24,7.21,0.07,0.06,-0.09,9.368033,9,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,3.49,-2.29,11.82,-0.07,-0.03,0.02,9.368033,10,7.613294,5.131083,0.9,07/06/2025 15:53:33:1.770885,pothole_mild,AVERAGE
50,0.73,1.2,7.79,0.02,-0.01,-0.07,9.368033,11,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,2.83,-1.98,8.89,0.01,0,0,9.368033,12,7.613294,5.131083,0.9,07/06/2025 15:53:33:1.770885,pothole_mild,AVERAGE
50,1.56,-0.72,7.24,0.01,-0.04,-0.06,9.368033,13,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.01,-0.03,11.01,0.04,-0.08,-0.02,9.368033,14,7.613294,5.131083,0.9,07/06/2025 15:53:33:1.770885,pothole_mild,AVERAGE
50,2.38,-0.24,9.93,0.04,-0.03,-0.04,9.368033,15,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,0.72,-1.07,6.59,0.01,0.07,-0.07,9.368033,16,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,2.1,-1.97,9.35,0.03,0.02,-0.07,9.368033,17,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,2.06,-0.14,9.05,0.07,0.06,-0.06,9.368033,18,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,0.56,-0.83,9.64,0.07,0.06,-0.07,9.368033,19,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.76,0.21,8.95,0.02,0.13,-0.09,9.368033,20,7.613294,5.131083,0.9,07/06/2025 15:53:33:1.770885,pothole_mild,AVERAGE
50,1.4,-1.09,9.32,0.01,0.02,-0.06,9.368033,21,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.94,-1.15,10.44,0.03,-0.05,-0.06,9.368033,22,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.16,0.12,10.48,0.03,0.01,-0.06,9.368033,23,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.42,-1.32,11.22,-0.01,-0.01,-0.07,9.368033,24,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,1.88,0.83,10.57,-0.03,-0.02,-0.06,9.368033,25,7.613294,5.131083,0.9,07/06/2025 15:53:33:-0.000000,pothole_mild,AVERAGE
50,0.95,-0.19,10.68,-0.05,0.03,-0.07,9.368033,26,7.613294,5.131083,0.9,07/06/2025 15:53:33:0.000000,pothole_mild,AVERAGE
50,2.47,-2.21,6.9,-0.01,-0.3,0.02,9.697278,27,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,0.62,-0.47,11.06,0.03,0.04,-0.07,9.697278,28,7.613239,5.131015,0.9,07/06/2025 15:53:34:-0.000000,pothole_mild,AVERAGE
50,2.9,-2.48,9.11,0.03,-0.13,-0.03,9.697278,29,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.5,-1.92,9.43,0.02,-0.07,-0.06,9.697278,30,7.613239,5.131015,0.9,07/06/2025 15:53:34:-0.000000,pothole_mild,AVERAGE
50,1.43,-0.66,9.1,0.04,0.06,-0.08,9.697278,31,7.613239,5.131015,0.9,07/06/2025 15:53:34:-0.000000,pothole_mild,AVERAGE
50,1.37,-0.72,11.35,0.05,0.03,-0.07,9.697278,32,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.75,0.49,9.99,0.03,-0.05,-0.06,9.697278,33,7.613239,5.131015,0.9,07/06/2025 15:53:34:-0.000000,pothole_mild,AVERAGE
50,1.29,-0.62,11.29,-0.02,-0.01,-0.07,9.697278,34,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.8,-1.41,8.86,0,0.08,-0.11,9.697278,35,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,2.98,-0.75,11.31,-0.07,-0.17,-0.01,9.697278,36,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.76,-2.23,7.96,0,-0.08,-0.04,9.697278,37,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,2.71,0.01,10.16,0.01,-0.08,-0.03,9.697278,38,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.04,-2.07,9.47,0.01,-0.06,-0.05,9.697278,39,7.613239,5.131015,0.9,07/06/2025 15:53:34:-0.000000,pothole_mild,AVERAGE
50,2.38,-0.41,8.33,0.05,-0.04,-0.05,9.697278,40,7.613239,5.131015,0.9,07/06/2025 15:53:34:3.117733,pothole_mild,AVERAGE
50,1.32,-2.46,9.95,0.03,-0.04,-0.07,9.697278,41,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,2.35,-0.16,9.4,0.03,-0.08,-0.03,9.697278,42,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,2.37,-1.55,10.16,-0.02,0,-0.06,9.697278,43,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,2.01,-0.38,9.23,0.02,-0.06,-0.05,9.697278,44,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.41,-0.74,9.54,0.01,0.07,-0.06,9.697278,45,7.613239,5.131015,0.9,07/06/2025 15:53:34:1.770885,pothole_mild,AVERAGE
50,1.83,-1.44,10.15,0.03,-0.03,-0.06,9.697278,46,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.53,0.83,9.83,-0.01,0.1,-0.08,9.697278,47,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.71,-2.21,10.84,-0.04,-0.05,-0.04,9.697278,48,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.55,-0.19,8.54,0.01,0.02,-0.04,9.697278,49,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.67,-2.15,10.9,0.01,0.01,-0.05,9.697278,50,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,2.15,-1.1,8.08,0.06,-0.09,-0.03,9.697278,51,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.23,-0.34,10.7,0.02,0,-0.07,9.697278,52,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.68,-0.97,9.68,0.04,-0.11,-0.03,9.697278,53,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.01,-0.77,9.1,0.04,-0.01,-0.05,9.697278,54,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,2.09,-1.24,10.83,0.06,-0.06,-0.05,9.697278,55,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.51,0.88,9.33,0.04,-0.01,-0.04,9.697278,56,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.44,-1.32,10.31,-0.01,-0.01,-0.06,9.697278,57,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.86,-0.59,8.5,0.02,-0.01,-0.05,9.697278,58,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.94,-0.89,9.05,0.03,-0.01,-0.04,9.697278,59,7.613239,5.131015,0.9,07/06/2025 15:53:34:1.770885,pothole_mild,AVERAGE
50,1.87,-1.13,9.4,0.06,-0.11,-0.02,9.697278,60,7.613239,5.131015,0.9,07/06/2025 15:53:34:0.000000,pothole_mild,AVERAGE
50,1.82,0.51,8.9,0.02,-0.05,-0.03,10.098544,61,7.613187,5.130941,0.9,07/06/2025 15:53:35:-0.000000,pothole_mild,AVERAGE
50,1.26,-1.05,10.33,-0.03,0.03,-0.05,10.098544,62,7.613187,5.130941,0.9,07/06/2025 15:53:35:0.000000,pothole_mild,AVERAGE
